Time, Yaw, MyYaw, TransX, TransY, TransZ
4.324731,-1.704699,-98.241794,8.442737,8.632965,0.000000
4.334731,-1.710343,-98.567094,8.461001,8.650021,0.000000
4.344737,-1.715913,-98.888086,8.479199,8.667166,0.000000
4.354810,-1.721442,-99.206684,8.497440,8.684506,0.000000
4.364702,-1.726794,-99.515113,8.515276,8.701615,0.000000
4.374794,-1.732174,-99.825193,8.533393,8.719149,0.000000
4.384706,-1.737380,-100.125225,8.551107,8.736448,0.000000
4.394734,-1.742568,-100.424208,8.568948,8.754030,0.000000
4.404807,-1.747699,-100.719890,8.586786,8.771771,0.000000
4.414736,-1.752677,-101.006802,8.604290,8.789338,0.000000
4.424736,-1.757612,-101.291172,8.621836,8.807111,0.000000
4.434735,-1.762465,-101.570850,8.639295,8.824959,0.000000
4.444736,-1.767239,-101.845967,8.656676,8.842891,0.000000
4.454731,-1.771929,-102.116274,8.673962,8.860892,0.000000
4.464729,-1.776540,-102.382005,8.691168,8.878979,0.000000
4.474703,-1.781058,-102.642399,8.708246,8.897100,0.000000
4.484734,-1.785521,-102.899588,8.725336,8.915405,0.000000
4.494749,-1.789895,-103.151657,8.742312,8.933761,0.000000
4.504736,-1.794175,-103.398287,8.759153,8.952145,0.000000
4.514806,-1.798406,-103.642160,8.776042,8.970759,0.000000
4.524775,-1.802514,-103.878870,8.792675,8.989268,0.000000
4.534800,-1.806561,-104.112126,8.809311,9.007960,0.000000
4.544858,-1.810538,-104.341331,8.825911,9.026793,0.000000
4.554798,-1.814387,-104.563096,8.842226,9.045484,0.000000
4.564747,-1.818156,-104.780320,8.858465,9.064272,0.000000
4.574712,-1.821848,-104.993100,8.874638,9.083166,0.000000
4.584736,-1.825479,-105.202329,8.890815,9.102253,0.000000
4.594794,-1.829037,-105.407375,8.906952,9.121483,0.000000
4.604809,-1.832495,-105.606683,8.922926,9.140710,0.000000
4.614708,-1.835830,-105.798902,8.938621,9.159794,0.000000
4.624733,-1.839124,-105.988717,8.954423,9.179199,0.000000
4.634731,-1.842324,-106.173126,8.970084,9.198630,0.000000
4.644731,-1.845440,-106.352696,8.985653,9.218143,0.000000
4.654743,-1.848474,-106.527584,9.001143,9.237760,0.000000
4.664731,-1.851417,-106.697150,9.016499,9.257407,0.000000
4.674700,-1.854269,-106.861508,9.031728,9.277095,0.000000
4.684734,-1.857054,-107.022010,9.046958,9.296991,0.000000
4.694805,-1.859762,-107.178109,9.062143,9.317039,0.000000
4.704798,-1.862364,-107.328058,9.077111,9.337012,0.000000
4.714697,-1.864857,-107.471716,9.091839,9.356872,0.000000
4.724748,-1.867302,-107.612623,9.106692,9.377117,0.000000
4.734735,-1.869645,-107.747665,9.121349,9.397311,0.000000
4.744799,-1.871920,-107.878734,9.136015,9.417738,0.000000
4.754697,-1.874071,-108.002737,9.150339,9.437908,0.000000
4.764755,-1.876171,-108.123735,9.164790,9.458479,0.000000
4.774703,-1.878162,-108.238451,9.178980,9.478904,0.000000
4.784736,-1.880082,-108.349149,9.193188,9.499583,0.000000
4.794698,-1.881903,-108.454081,9.207191,9.520192,0.000000
4.804744,-1.883652,-108.554864,9.221205,9.541052,0.000000
4.814710,-1.885300,-108.649858,9.235003,9.561826,0.000000
4.824700,-1.886866,-108.740072,9.248727,9.582724,0.000000
4.834727,-1.888350,-108.825592,9.262397,9.603780,0.000000
4.844801,-1.889752,-108.906419,9.276020,9.625012,0.000000
4.854731,-1.891048,-108.981094,9.289342,9.646016,0.000000
4.864735,-1.892266,-109.051311,9.302655,9.667255,0.000000
4.874699,-1.893393,-109.116235,9.315807,9.688485,0.000000
4.884731,-1.894439,-109.176547,9.328939,9.709937,0.000000
4.894740,-1.895396,-109.231667,9.341931,9.731419,0.000000
4.904740,-1.896264,-109.281686,9.354801,9.752958,0.000000
4.914747,-1.897045,-109.326682,9.367568,9.774587,0.000000
4.924807,-1.897741,-109.366820,9.380290,9.796408,0.000000
4.934736,-1.898342,-109.401422,9.392738,9.818024,0.000000
4.944730,-1.898858,-109.431215,9.405153,9.839854,0.000000
4.954735,-1.899288,-109.455983,9.417471,9.861787,0.000000
4.964808,-1.899632,-109.475804,9.429758,9.883946,0.000000
4.974700,-1.899883,-109.490271,9.441710,9.905780,0.000000
4.984730,-1.900050,-109.499885,9.453716,9.927996,0.000000
4.994728,-1.900128,-109.504402,9.465570,9.950218,0.000000
5.004732,-1.900119,-109.503857,9.477315,9.972528,0.000000
5.014749,-1.900021,-109.498238,9.488960,9.994944,0.000000
5.024722,-1.899837,-109.487597,9.500439,10.017337,0.000000
5.034752,-1.899563,-109.471821,9.511866,10.039933,0.000000
5.044755,-1.899202,-109.451018,9.523145,10.062543,0.000000
5.054736,-1.898754,-109.425215,9.534284,10.085180,0.000000
5.064735,-1.898218,-109.394314,9.545326,10.107934,0.000000
5.074703,-1.897596,-109.358479,9.556215,10.130691,0.000000
5.084780,-1.896879,-109.317152,9.567103,10.153771,0.000000
5.094746,-1.896082,-109.271233,9.577754,10.176673,0.000000
5.104736,-1.895196,-109.220171,9.588312,10.199705,0.000000
5.114736,-1.894222,-109.164016,9.598760,10.222834,0.000000
5.124698,-1.893164,-109.103063,9.609049,10.245949,0.000000
5.134752,-1.892009,-109.036477,9.619313,10.269353,0.000000
5.144697,-1.890779,-108.965597,9.629346,10.292579,0.000000
5.154699,-1.889455,-108.889306,9.639315,10.316008,0.000000
5.164698,-1.888044,-108.807999,9.649161,10.339508,0.000000
5.174732,-1.886541,-108.721369,9.658917,10.363162,0.000000
5.184744,-1.884954,-108.629894,9.668530,10.386838,0.000000
5.194759,-1.883279,-108.533360,9.678024,10.410597,0.000000
5.204730,-1.881525,-108.432262,9.687353,10.434324,0.000000
5.214812,-1.879663,-108.324983,9.696662,10.458390,0.000000
